location_name,year,cause_name,metric_id,metric_name,val,upper,lower,evidence_strength,source_file
Andhra Pradesh,2010,Hypertensive heart disease,3,Rate,18.425866993060573,28.176061082999155,11.342053584240524,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2010,Interstitial lung disease and pulmonary sarcoidosis,1,Number,1005.7318103131164,2426.776575793358,513.2261936291786,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2010,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,1.974538568560342,4.764454993912302,1.0076094872655297,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2010,Ischemic heart disease,1,Number,72415.63324581816,83873.03727736628,63226.56198754188,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2010,Ischemic heart disease,3,Rate,142.1725546953437,164.66670862771983,124.13178535439292,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2010,Ischemic stroke,1,Number,12723.650452207616,17377.72785750557,9271.81400863788,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2010,Ischemic stroke,3,Rate,24.98015702908163,34.117439198733834,18.20321697379131,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2010,Lower respiratory infections,1,Number,16127.589771502397,20220.562556883557,12848.003605832688,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2010,Lower respiratory infections,3,Rate,31.66306136010212,39.69873502770426,25.224297758684656,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2010,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,5612.392250249138,7113.54859466516,4172.550762361364,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2010,Neonatal encephalopathy due to birth asphyxia and trauma,3,Rate,11.018727702921062,13.965926020696935,8.191907947103072,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2010,Neonatal preterm birth,1,Number,12087.781661376825,14602.850793494996,10234.777577053228,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2010,Neonatal preterm birth,3,Rate,23.731765122646514,28.66956360235933,20.09378927791544,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2010,Otitis media,1,Number,4.231124437941503,9.968112282661332,1.5723256630104832,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2010,Otitis media,3,Rate,0.0083069047885565,0.0195702492016506,0.0030869240011259,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2010,Pulmonary Arterial Hypertension,1,Number,212.8752269390817,340.83550256587523,114.48634471910644,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2010,Pulmonary Arterial Hypertension,3,Rate,0.4179348227549749,0.66915736228075,0.2247693678407084,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2010,Pulmonary aspiration and foreign body in airway,1,Number,228.61062232091783,345.32268704840743,119.389914157193,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2010,Pulmonary aspiration and foreign body in airway,3,Rate,0.4488278946001512,0.6779669860135887,0.2343964740730361,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2010,Respiratory infections and tuberculosis,1,Number,36982.78383380792,45067.19746457823,31815.99413139258,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2010,Respiratory infections and tuberculosis,3,Rate,72.60775914987624,88.47977031076523,62.46387641847157,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2010,Stroke,1,Number,32230.48717574512,39217.80877416185,25639.02806428967,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2010,Stroke,3,Rate,63.27764455634056,76.9957509595905,50.33672918984211,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2010,"Tracheal, bronchus, and lung cancer",1,Number,1883.55245121364,3892.797172218211,1281.005395898397,direct,airpollutiondiseases5th.csv
Andhra Pradesh,2010,"Tracheal, bronchus, and lung cancer",3,Rate,3.697951007107765,7.642671811021322,2.514979177150433,direct,airpollutiondiseases5th.csv
Andhra Pradesh,2010,Tuberculosis,1,Number,20777.82389147489,27932.159265384296,16843.587251389858,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2010,Tuberculosis,3,Rate,40.79279806382859,54.838800172285005,33.06876875101148,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2010,Upper respiratory infections,1,Number,73.13904639269315,160.46871134517997,5.813549605620498,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2010,Upper respiratory infections,3,Rate,0.1435928211569002,0.3150458763948099,0.0114136569996355,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Asthma,1,Number,5574.260124551097,10049.486945949013,3096.0974228651253,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Asthma,3,Rate,10.884955684523971,19.62380972805184,6.045803835817545,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Atrial fibrillation and flutter,1,Number,1095.3407220657646,1497.8467310775573,808.9214715791061,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Atrial fibrillation and flutter,3,Rate,2.138891073028368,2.924871628824697,1.5795951702393118,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Cardiovascular diseases,1,Number,138321.4382635955,153851.3047217295,124147.76240888724,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Cardiovascular diseases,3,Rate,270.10270279414124,300.42814588547475,242.4255169222796,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Chronic obstructive pulmonary disease,1,Number,29955.63659779975,37681.65945770432,22066.458368390056,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Chronic obstructive pulmonary disease,3,Rate,58.4948979027084,73.58163848685957,43.08956096189756,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Chronic respiratory diseases,1,Number,37095.14942181759,45699.058532817806,28798.136748793007,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Chronic respiratory diseases,3,Rate,72.43635003484829,89.23735452590641,56.23462761037141,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Congenital birth defects,1,Number,3460.890427431675,4818.72056464338,2467.6417864002265,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2011,Congenital birth defects,3,Rate,6.758141545219115,9.409600311121396,4.818607472576311,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2011,Hypertensive heart disease,1,Number,9710.88362761904,14826.057043627436,5994.264768340755,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Hypertensive heart disease,3,Rate,18.96261307911516,28.95110208175037,11.70510613190069,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Interstitial lung disease and pulmonary sarcoidosis,1,Number,1048.9425645239448,2442.164946943973,552.0148353345656,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2.048288575584472,4.768858400544014,1.0779290678151547,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Ischemic heart disease,1,Number,77633.46497025323,88179.42027253837,67862.37338936965,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Ischemic heart disease,3,Rate,151.59623106130232,172.1895032716817,132.5160488539984,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Ischemic stroke,1,Number,13161.057913447568,17991.512655525326,10002.9508684408,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Ischemic stroke,3,Rate,25.69982902634404,35.13234287191013,19.532937911866323,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Lower respiratory infections,1,Number,15752.232575931694,20029.308328794592,12524.261132443,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Lower respiratory infections,3,Rate,30.759661316512304,39.111582287013135,24.45634476360695,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,5167.541028827611,6592.230889056992,3916.518429908509,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2011,Neonatal encephalopathy due to birth asphyxia and trauma,3,Rate,10.090748160282129,12.872765082041116,7.647854351003888,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2011,Neonatal preterm birth,1,Number,11320.86823938185,13724.430970940051,9632.568213347206,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2011,Neonatal preterm birth,3,Rate,22.106458317807736,26.799937494130045,18.80968519367087,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2011,Otitis media,1,Number,4.136768073036651,9.969094445403917,1.5234328223277769,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Otitis media,3,Rate,0.0080779396989091,0.0194668258797475,0.0029748340387546,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Pulmonary Arterial Hypertension,1,Number,216.5951158406625,349.3324084450401,118.3329641824786,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Pulmonary Arterial Hypertension,3,Rate,0.4229490882612542,0.6821475317136392,0.2310708582600228,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Pulmonary aspiration and foreign body in airway,1,Number,228.0388225643404,339.30986966859905,121.3817666411104,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Pulmonary aspiration and foreign body in airway,3,Rate,0.4452954154456091,0.6625763441496628,0.2370243083882131,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2011,Respiratory infections and tuberculosis,1,Number,35672.3129255412,43298.78610077443,30732.555771467705,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Respiratory infections and tuberculosis,3,Rate,69.65795220944368,84.55030037525701,60.01200162353876,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Stroke,1,Number,32757.27284972188,40512.71224427982,26513.77699488084,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,Stroke,3,Rate,63.96570223636591,79.1098850045809,51.77391818288546,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2011,"Tracheal, bronchus, and lung cancer",1,Number,1970.4507976577363,4089.946273757251,1334.6710741108968,direct,airpollutiondiseases5th.csv
Andhra Pradesh,2011,"Tracheal, bronchus, and lung cancer",3,Rate,3.847733893252185,7.986509948800936,2.606235656482408,direct,airpollutiondiseases5th.csv
Andhra Pradesh,2011,Tuberculosis,1,Number,19843.69882628734,26264.32231390334,16307.336040848591,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Tuberculosis,3,Rate,38.749139350322814,51.28680364444154,31.84362160557989,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Upper respiratory infections,1,Number,72.24475524915806,157.80104300685224,6.198115066083368,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2011,Upper respiratory infections,3,Rate,0.1410736029097126,0.3081408692314257,0.0121031681899364,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Asthma,1,Number,5643.981111397848,10057.77701362423,3027.563717018832,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Asthma,3,Rate,10.96566665698636,19.541211755470844,5.88224054055925,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Atrial fibrillation and flutter,1,Number,1155.6960476938625,1570.5196538797284,845.3610645939374,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Atrial fibrillation and flutter,3,Rate,2.2453968866435114,3.0513558891810955,1.642448381057097,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Cardiovascular diseases,1,Number,143450.38272354502,157968.5267166037,129170.20515200184,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Cardiovascular diseases,3,Rate,278.70913238650365,306.9163719863153,250.9642367248433,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Chronic obstructive pulmonary disease,1,Number,29826.15131911513,36841.9335104621,22467.155594095133,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Chronic obstructive pulmonary disease,3,Rate,57.94910127635887,71.58003435885426,43.65134009360202,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Chronic respiratory diseases,1,Number,37075.856647371926,44527.24530149296,28767.94487456266,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Chronic respiratory diseases,3,Rate,72.03452261671352,86.51179362453666,55.893116520881335,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Congenital birth defects,1,Number,3335.8242203637847,4645.658315983598,2462.6528863418057,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2012,Congenital birth defects,3,Rate,6.481158548340888,9.0260295861826,4.784677714274152,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2012,Hypertensive heart disease,1,Number,9930.117870586955,14677.701635789655,6152.155926861404,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Hypertensive heart disease,3,Rate,19.293183354837787,28.51724345847605,11.952997323029065,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Interstitial lung disease and pulmonary sarcoidosis,1,Number,1090.0911806878978,2398.1345333410377,577.784170178552,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2.117933472350624,4.65932528337472,1.1225743823037508,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Ischemic heart disease,1,Number,82543.12772270927,92141.5903698096,72897.23011950901,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Ischemic heart disease,3,Rate,160.3726882792672,179.02150012505467,141.63171526103525,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Ischemic stroke,1,Number,13412.349275735094,18679.21459536295,9924.705547199714,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Ischemic stroke,3,Rate,26.0587957935878,36.291765798687095,19.28266777497793,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Lower respiratory infections,1,Number,15368.053229800817,19518.13981855256,12147.751504234056,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Lower respiratory infections,3,Rate,29.85852460499829,37.92171001112558,23.601814215558825,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,4804.412953466168,6106.086789369282,3680.287260332236,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2012,Neonatal encephalopathy due to birth asphyxia and trauma,3,Rate,9.334473289399286,11.863489793690722,7.150414309016294,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2012,Neonatal preterm birth,1,Number,10669.056795667371,12608.209226894747,9039.39645487996,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2012,Neonatal preterm birth,3,Rate,20.72886461818219,24.496435546968925,17.562604542453542,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2012,Otitis media,1,Number,3.945404988303608,9.562663596961263,1.5233269742680884,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Otitis media,3,Rate,0.0076655104038491,0.0185792580250511,0.002959665434685,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Pulmonary Arterial Hypertension,1,Number,217.62031626859107,351.78759904054965,124.16288486722505,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Pulmonary Arterial Hypertension,3,Rate,0.4228135776659754,0.6834866150331304,0.2412355356530515,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Pulmonary aspiration and foreign body in airway,1,Number,230.4141215363137,339.7387361703168,123.27660305424337,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Pulmonary aspiration and foreign body in airway,3,Rate,0.4476706069634207,0.6600769311197853,0.2395135825257316,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2012,Respiratory infections and tuberculosis,1,Number,34161.36809888514,41136.22591766009,28793.514754576347,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Respiratory infections and tuberculosis,3,Rate,66.37197533536819,79.92339663018863,55.942796130921664,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Stroke,1,Number,32772.23871729161,41953.611563015496,26820.93629651752,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,Stroke,3,Rate,63.673041827029934,81.51149168937872,52.110281918189294,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2012,"Tracheal, bronchus, and lung cancer",1,Number,2037.2327487298248,4260.188193531616,1371.950596468469,direct,airpollutiondiseases5th.csv
Andhra Pradesh,2012,"Tracheal, bronchus, and lung cancer",3,Rate,3.958130756347349,8.27710134110042,2.6655569205122283,direct,airpollutiondiseases5th.csv
Andhra Pradesh,2012,Tuberculosis,1,Number,18718.684355412057,24335.9346086507,15273.984592846724,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Tuberculosis,3,Rate,36.368451425939774,47.28218281343396,29.67575905434248,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Upper respiratory infections,1,Number,70.68510868398474,147.47743497340116,6.56369470582607,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2012,Upper respiratory infections,3,Rate,0.1373337940263688,0.2865332749040983,0.0127525742488689,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Asthma,1,Number,5534.973767889603,9574.232762049456,2975.669735940693,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Asthma,3,Rate,10.70195251264839,18.51191869398206,5.753500837187255,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Atrial fibrillation and flutter,1,Number,1209.9011967764393,1652.874765667878,881.6213182800798,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Atrial fibrillation and flutter,3,Rate,2.339361611434504,3.1958574680430734,1.7046276781126175,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Cardiovascular diseases,1,Number,144022.1124450173,158446.53655150792,131083.89640422323,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Cardiovascular diseases,3,Rate,278.4688551009277,306.3586895036697,253.452625670854,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Chronic obstructive pulmonary disease,1,Number,29341.812711979117,35812.238747103314,22795.613621280623,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Chronic obstructive pulmonary disease,3,Rate,56.7328228546154,69.24348597035143,44.07565143071013,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Chronic respiratory diseases,1,Number,36503.64792564486,43653.56563958112,28409.504598315216,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Chronic respiratory diseases,3,Rate,70.58033570186913,84.40480588956883,54.9301915183169,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Congenital birth defects,1,Number,3247.3364942543426,4528.394141346345,2369.631258489529,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2013,Congenital birth defects,3,Rate,6.278772476883992,8.755716122882706,4.581716601434133,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2013,Hypertensive heart disease,1,Number,10164.434709124082,14861.08124996812,6279.341105552637,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Hypertensive heart disease,3,Rate,19.653082767262507,28.734117358682425,12.141197617268602,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Interstitial lung disease and pulmonary sarcoidosis,1,Number,1114.8611756640469,2211.9286138370367,598.2093946858566,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2.155600344371853,4.276796237767522,1.1566465900323804,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Ischemic heart disease,1,Number,82911.21264513306,92406.67151639811,72422.3656440827,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Ischemic heart disease,3,Rate,160.3100389819236,178.66964720908814,140.02970031638486,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Ischemic stroke,1,Number,13314.579746026791,18157.346843620784,9881.9091496813,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Ischemic stroke,3,Rate,25.74393414373467,35.10749496292677,19.106815477197472,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Lower respiratory infections,1,Number,15190.104200115062,19207.80785161464,12098.209446558792,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Lower respiratory infections,3,Rate,29.37028803187904,37.13857664377554,23.39206442788854,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,4535.398482629757,5821.791556020172,3356.899226964785,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2013,Neonatal encephalopathy due to birth asphyxia and trauma,3,Rate,8.769259118918628,11.256518889487182,6.4906136186479255,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2013,Neonatal preterm birth,1,Number,10209.387315848757,12113.105140606343,8736.702170995426,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2013,Neonatal preterm birth,3,Rate,19.739999288037744,23.420865469596208,16.892541080062834,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2013,Otitis media,1,Number,3.698075343815179,9.153606859522164,1.367631211427286,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Otitis media,3,Rate,0.0071502826169302,0.0176986323762488,0.0026443348953921,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Pulmonary Arterial Hypertension,1,Number,219.16173350310692,362.8651157783133,125.98086411790368,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Pulmonary Arterial Hypertension,3,Rate,0.4237524083938413,0.7016049940624813,0.2435858383130657,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Pulmonary aspiration and foreign body in airway,1,Number,232.1617477993377,345.7018969492209,125.18629772828976,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Pulmonary aspiration and foreign body in airway,3,Rate,0.4488881256521835,0.6684196601158718,0.2420495326093013,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2013,Respiratory infections and tuberculosis,1,Number,33033.34754905471,39479.64579854556,27802.656038630157,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Respiratory infections and tuberculosis,3,Rate,63.870459306365625,76.33447099665476,53.75684097674877,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Stroke,1,Number,32566.698116193715,41116.8065699045,26772.124793564595,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,Stroke,3,Rate,62.9681858214388,79.49994522749914,51.76429378321491,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2013,"Tracheal, bronchus, and lung cancer",1,Number,2031.101653659704,4233.18167576219,1350.653148661053,direct,airpollutiondiseases5th.csv
Andhra Pradesh,2013,"Tracheal, bronchus, and lung cancer",3,Rate,3.927164672745264,8.18491851474371,2.6115075633937384,direct,airpollutiondiseases5th.csv
Andhra Pradesh,2013,Tuberculosis,1,Number,17771.442265891194,22586.86670234469,14248.61296977764,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Tuberculosis,3,Rate,34.36134283313079,43.6720362181911,27.54990100554852,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Upper respiratory infections,1,Number,68.10300770461959,148.1286793833398,6.694909079117704,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2013,Upper respiratory infections,3,Rate,0.1316781587388192,0.2864089621740448,0.012944704355579,strong,airpollutiondiseases1st.csv
Andhra Pradesh,2014,Asthma,1,Number,5535.900168135801,9299.669457467024,3157.8940395823674,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2014,Asthma,3,Rate,10.653960043742355,17.897415742818435,6.077435628939865,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2014,Atrial fibrillation and flutter,1,Number,1282.5094191996227,1759.9412289873817,938.2547281603252,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2014,Atrial fibrillation and flutter,3,Rate,2.46821721723303,3.3870450989871297,1.8056915914433165,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2014,Cardiovascular diseases,1,Number,147520.57563041113,161575.15372636143,132385.74362012552,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2014,Cardiovascular diseases,3,Rate,283.9065500932854,310.954890727711,254.7792373511853,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2014,Chronic obstructive pulmonary disease,1,Number,28871.593549190915,34973.15133825649,22182.920321369314,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2014,Chronic obstructive pulmonary disease,3,Rate,55.56400851351189,67.3065889277068,42.69151169266382,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2014,Chronic respiratory diseases,1,Number,36075.84791841896,42671.49634862073,28253.57318201877,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2014,Chronic respiratory diseases,3,Rate,69.42875243293821,82.1222210114377,54.37461490125533,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2014,Congenital birth defects,1,Number,3124.191387035852,4332.592936748179,2244.8547763534416,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2014,Congenital birth defects,3,Rate,6.012574142516134,8.338169156229473,4.320271747119965,indirect,airpollutiondiseases4th.csv
Andhra Pradesh,2014,Hypertensive heart disease,1,Number,10482.62686327962,15650.353185695089,6576.907267411609,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2014,Hypertensive heart disease,3,Rate,20.17404294926977,30.119444434815392,12.657400803887324,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2014,Interstitial lung disease and pulmonary sarcoidosis,1,Number,1154.7467502135953,2176.7312499703826,609.2859515795374,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2014,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2.222335187370234,4.189166541809092,1.1725840398469225,direct,airpollutiondiseases2nd.csv
Andhra Pradesh,2014,Ischemic heart disease,1,Number,85369.73613295815,96226.31185114784,74828.76994322776,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2014,Ischemic heart disease,3,Rate,164.29591034544342,185.18962598345624,144.0095920960223,direct,airpollutiondiseases3rd.csv
Andhra Pradesh,2014,Ischemic stroke,1,Number,13550.761528222514,18732.526545075398,10130.896943780392,direct,airpollutiondiseases3rd.csv
